"primerid" "Pr(>Chisq)" "coef" "FDR"
"e(y)2" 3.89722828772388e-06 0.0374882865408434 6.29205553931673e-06
"e(y)3" 1.42058690133491e-07 -0.0437952614544384 2.49660845270273e-07
"eEF1alpha1" 1.25369351757777e-81 0.491506548250663 2.44207834958871e-80
"eEF1beta" 2.96643107723722e-23 0.291721865608115 1.18998212178826e-22
"eEF1delta" 1.2463187863842e-18 0.148385831420104 3.93930798292606e-18
"eEF1gamma" 2.05829178421961e-27 0.257180114285848 9.90819079576059e-27
"eEF2" 5.51109626576436e-23 0.352331043461867 2.18772238493091e-22
"eEF5" 8.14185233190791e-57 0.538275414067404 9.63222530113851e-56
"eIF1" 1.64582197890692e-16 0.145483304363368 4.72426487159847e-16
"eIF1A" 5.31051116630604e-19 0.214080663702994 1.71080159726844e-18
"eIF2alpha" 2.21554041789778e-30 0.210564238977587 1.17899406228156e-29
"eIF2beta" 1.42598531461386e-18 -0.313918518294613 4.49700790482141e-18
"eIF2gamma" 3.21079984288921e-19 0.0944419510380125 1.04644589432062e-18
"eIF3a" 5.03241616344536e-22 0.13927668885057 1.89359918171691e-21
"eIF3b" 8.13254737949042e-37 0.16215886782493 5.51118259309156e-36
"eIF3c" 1.11885326122818e-14 0.141942374557442 2.9325021273689e-14
"eIF3d1" 8.77756971119643e-08 0.082200654185657 1.55896785201402e-07
"eIF3e" 2.39725938803962e-23 0.129079862657726 9.66287037257935e-23
"eIF3f1" 2.8033709353368e-23 0.188992237619404 1.12564884728576e-22
"eIF3g1" 3.73083132889103e-37 0.190711348307777 2.54889422600255e-36
"eIF3h" 1.91732731430813e-23 0.162960898223649 7.7582287848526e-23
"eIF3i" 7.58523688134404e-24 0.163898597802669 3.1328374811705e-23
"eIF3j" 8.58553179522058e-15 0.0961510318802191 2.26424478327354e-14
"eIF3k" 7.23247661419038e-31 0.181064481193462 3.91844916691194e-30
"eIF3l" 2.20837096278407e-18 0.130621021198803 6.89683638489162e-18
"eIF3m" 1.04409944647372e-24 0.200689366496304 4.54069416597296e-24
"eIF4A" 1.90357250317561e-19 0.30139961074101 6.28223927761974e-19
"eIF4B" 4.23742849609649e-10 -0.176237768225321 8.59387435431094e-10
"eIF4E1" 1.23798079307077e-12 0.128861527381007 2.89484285950886e-12
"eIF4EHP" 8.06301445389887e-24 -0.184528899117338 3.32361265087879e-23
"eIF4G1" 0.00144941551306135 -0.0994767003676142 0.00192703243450823
"eIF4G2" 1.91735936516827e-17 -0.180510711894984 5.69900711236672e-17
"eIF4H1" 0.00248285577375903 0.0425745920753206 0.00323528313021245
"eIF5" 1.32661567507298e-08 0.0512211065515433 2.48251405147705e-08
"eIF5B" 1.5147676384841e-38 -0.396293062883823 1.07705379795779e-37
"eIF6" 0.00347368531103817 0.0342521921703542 0.00445977746248554
"eRF1" 5.07966682252375e-09 0.069515836509858 9.77649110879112e-09
"eas" 8.57272782720478e-89 -0.865556864520641 1.87971644713789e-87
"east" 5.69104903130732e-34 -0.241322152496263 3.48962128010469e-33
"ebd2" 1.74749777863037e-05 -0.031767518155931 2.70255564878286e-05
"eca" 2.34954850813492e-44 0.346818890932051 1.99998153497338e-43
"ed" 1.1642583667051e-138 -0.982525959325737 5.13254109448522e-137
"edl" 1.45173758894469e-16 -0.105178318202624 4.17287372855206e-16
"eff" 3.05700507311721e-22 -0.308093696076353 1.16813296042106e-21
"egh" 8.460335127257e-53 -0.570386588142915 8.9928638357747e-52
"egl" 1.51054776840723e-13 0.0634881369994255 3.73225607910883e-13
"elB" 6.78157917797481e-92 -0.753286179005211 1.62292877699192e-90
"elm" 1.04252132749558e-05 0.0534249931830039 1.64138320283891e-05
"emb" 3.26547731689046e-08 -0.0910339758292972 5.98766156004258e-08
"emc" 8.52970724128655e-06 0.0279082256156898 1.35056385355418e-05
"emp" 7.16311052992005e-09 0.137251931694627 1.37044800819119e-08
"en" 1.19749210759891e-20 0.0510229423248761 4.24648344337361e-20
"enc" 1.79602236480759e-20 -0.174151323045295 6.29434448854743e-20
"endos" 0.00168893147360989 0.0109080429155468 0.00223342122244339
"epsilonCOP" 3.04451938056411e-40 0.242770721715301 2.26473306675e-39
"ergic53" 2.74611145209467e-15 -0.153981795200014 7.43420475848252e-15
"ewg" 7.24508059749804e-08 -0.0361484366933394 1.29557632546207e-07
"ex" 7.36024522046561e-26 -0.122192731878384 3.35781121822549e-25
"eyg" 2.22355121998443e-40 -0.311740165607954 1.65698087354e-39
"fabp" 5.83014654632401e-16 0.298036919374164 1.63650494209148e-15
"fbl" 1.6932274294627e-40 0.172592502510747 1.27770026569185e-39
"fend" 8.88484788600856e-11 -0.0467796960225679 1.87265943364891e-10
"fl(2)d" 1.51194727848962e-59 -0.387080052797921 1.94831852378908e-58
"flfl" 2.32197183753356e-22 -0.11461844425615 8.93788424227071e-22
"flw" 3.36085368873277e-85 -0.738278663766456 6.89963492569257e-84
"fmt" 1.6148772561987e-07 -0.0974141672667205 2.82975144307957e-07
"fog" 1.47223900640144e-52 -0.46171789943459 1.55308235738267e-51
"fok" 0.000188641336549349 0.03603061290163 0.000268992140779256
"for" 0.000378804077114769 0.0124010335863198 0.000527930607306706
"foxo" 1.01343135542592e-64 -0.528511090019404 1.47883293258668e-63
"fra" 5.84739422558331e-11 -0.114535238422511 1.24815937903888e-10
"frj" 1.17271425598461e-07 0.0512563329807352 2.07229000171458e-07
"fry" 1.09310001144436e-11 0.0460879141086012 2.42730797875345e-11
"fs(1)h" 1.35037427164948e-64 -0.552550736084307 1.96366925335696e-63
"ftz-f1" 4.71891725561277e-06 -0.052713176976851 7.58067720234226e-06
"fus" 3.45272286514597e-18 -0.0523594851214306 1.06637192914685e-17
"fusl" 2.42562090462959e-23 -0.284196792636047 9.76778879671993e-23
"fuss" 3.67098705415512e-13 -0.17337325818088 8.87649756512796e-13
"fwd" 0.000114629148823397 -0.0412688093894287 0.000166458694615945
"fwe" 0.000166920713659796 0.0273272127432128 0.000239077957868408
"fws" 0.00420479341718041 0.0317401475192362 0.00535900025293717
"fz" 1.3064685864235e-23 -0.190648698376648 5.3380394536016e-23
"fz2" 1.02211011849119e-53 -0.291644438857886 1.12057517702647e-52
"fz3" 2.97438742933549e-22 -0.190756697687853 1.13864118410028e-21
"fzr" 3.20018624068248e-23 -0.263212067684444 1.28252439961514e-22
"g" 1.35926024097473e-38 -0.260012109678785 9.68126171633019e-38
"galectin" 2.2440552631065e-24 0.0615147411889803 9.52188798570416e-24
"galla-1" 9.03018559085555e-07 0.0509289708775849 1.50791137378401e-06
"gammaCOP" 2.23595038403256e-05 0.0522799684297153 3.43009531440599e-05
"gbb" 2.01729826546391e-18 0.0959819535332749 6.30951839862798e-18
"gce" 1.70256903574388e-70 -0.449948074813158 2.80722800066746e-69
"ghi" 0.000195581466824851 -0.0176385589068837 0.000278603803762746
"gish" 1.14098986996736e-24 -0.254756751089116 4.94665173439267e-24
"glec" 5.79195071937313e-49 -0.434039556956864 5.5254418252243e-48
"glo" 6.01901722871497e-08 -0.0931701954063145 1.08560052342198e-07
"gpp" 1.37743620588329e-54 -0.398543064222379 1.53832075473046e-53
"gro" 1.62808241546404e-20 -0.25307688499053 5.72494471533451e-20
"grsm" 1.74967610491806e-05 0.0306711535844684 2.7049256284226e-05
"gsb" 1.00400779929132e-17 0.0350744632318772 3.02285022532858e-17
"gus" 6.33435466297712e-08 -0.105294287228671 1.13953081308197e-07
"gw" 3.89920026172684e-24 -0.296806253001275 1.6346196893005e-23
"h" 1.98200847363556e-12 0.0421233320669412 4.58853039667536e-12
"ham" 9.81581804756918e-59 -0.328009123375792 1.21984112709851e-57
"hang" 1.07722096575612e-58 -0.317829498095799 1.33473414336883e-57
"hdc" 2.32990686777937e-35 -0.379296349182726 1.48971755149007e-34
"heix" 1.968347200748e-59 0.149528465363399 2.5209290754534e-58
"hep" 7.99178478705533e-25 -0.151041350764387 3.49734531746998e-24
"heph" 3.17005218401838e-145 -1.01548115740474 1.50865665303057e-143
"hfp" 7.448878005386e-55 -0.525335477672843 8.36351235564519e-54
"hid" 1.94202597687333e-24 -0.110873833858346 8.25706070167057e-24
"hng3" 4.6973161740535e-08 -0.0971455078928045 8.55570123493013e-08
"hoip" 0.000105859390024113 0.0389879426220876 0.00015408829553689
"how" 1.17724269041824e-11 -0.0415064914036988 2.6100012638812e-11
"hpRNA:CR18854" 2.02286802328992e-22 0.122271846777134 7.82250349172501e-22
"hrg" 1.54022727790883e-15 -0.17076672475932 4.22981759992273e-15
"hrm" 0.00316758073582994 -0.0619517896611886 0.00407928294023855
"hts" 1.14283101943001e-13 -0.164684084769656 2.84046071772871e-13
"htt" 4.43049245186245e-09 -0.052003748939075 8.56248379713888e-09
"ics" 5.20677363299207e-32 -0.311216884970716 2.95874735074231e-31
"ifc" 2.22971900656206e-05 0.0410734335254824 3.421789373207e-05
"imd" 2.09345087677818e-07 -0.0906477066305215 3.63791380578714e-07
"inaE" 1.00255211521584e-60 -0.358647992136755 1.33291690746792e-59
"inc" 1.2911824843615e-08 -0.07416123395334 2.41945066868276e-08
"intr" 4.12361350625301e-16 0.123032028917542 1.16372596793717e-15
"jagn" 0.00110263217962929 0.00301509202810481 0.0014829234323338
"janA" 1.37007232266427e-05 0.0461694217672057 2.13462160986532e-05
"jar" 7.2133279575014e-14 -0.153919949926733 1.81874879506417e-13
"jbug" 7.73259632023906e-103 -0.82445389601048 2.15894089261075e-101
"jigr1" 1.47433433116416e-12 0.043182594380498 3.43219131679573e-12
"jim" 3.46463770106821e-29 -0.345537151623204 1.78035615853665e-28
"jv" 7.91840020105125e-57 0.112611610387428 9.3944079439101e-56
"jvl" 1.16336724066577e-243 -1.06483031760441 1.62406066796941e-241
"kay" 6.014833911887e-15 0.0175143861251879 1.60140651131486e-14
"kdn" 2.890113583888e-24 -0.278466592540514 1.2189119526005e-23
"kek1" 1.92231141033406e-37 -0.265596142711226 1.31977707975067e-36
"kek2" 5.9294718907733e-06 -0.0291807060500508 9.46726202003759e-06
"kek5" 2.8892850380272e-60 -0.381314136651933 3.80513388026979e-59
"kibra" 1.21128520221405e-85 -0.6033897565772 2.52381215267286e-84
"kirre" 6.60657838547336e-17 -0.0963930786220367 1.92141321377517e-16
"kis" 1.26822892788389e-46 -0.399309266719459 1.15213508676307e-45
"kl-3" 4.23556356271614e-26 -0.0937511380948088 1.94929013194013e-25
"klar" 1.02056129850232e-16 0.00796830002220953 2.94766256422602e-16
"kmr" 8.35228948348828e-45 -0.318555908540994 7.1974050116973e-44
"ko" 1.38421396320096e-40 0.0854707914663388 1.04829802493411e-39
"kon" 1.54300255269771e-24 -0.152994124195768 6.60070959213278e-24
"kra" 0.000811649233517457 0.047261452117026 0.00110220071010736
"kraken" 1.65802445220692e-09 0.153649935732924 3.26767360274945e-09
"kri" 1.61810969780006e-14 0.0748053663932554 4.20126684090927e-14
"krz" 1.24263207263077e-16 -0.122339131997259 3.57673066678877e-16
"ksh" 2.43635028638455e-19 0.0850920087086244 7.97766614494017e-19
"kst" 6.36546089743152e-86 -0.563276248120722 1.33292751192216e-84
"ktub" 6.27288060501281e-26 -0.0876339319724395 2.86799388360193e-25
"kud" 4.53550669912208e-27 0.176267677337112 2.13904302431568e-26
"kune" 7.85582043310522e-11 0.0741298733000237 1.66330515540165e-10
"kuz" 2.80488550174658e-307 -1.47967203570768 6.90991793018511e-305
"l(1)G0004" 0.0012406583715344 0.0356961722230519 0.00166161728813114
"l(1)G0196" 8.53053843807116e-10 -0.0986342748675733 1.70447972226345e-09
"l(1)G0289" 1.05307286529486e-21 0.0753639787252113 3.90981308497773e-21
"l(1)G0320" 0.00711808284590196 0.025948036272069 0.00888540416054766
"l(1)G0469" 2.15162045787657e-25 0.0536246175063033 9.6271223051144e-25
"l(2)37Cc" 6.93452902398285e-06 0.0434192332513823 1.10299307073453e-05
"l(2)41Ab" 0.000265261914925549 -0.0560989456208873 0.000374676863307993
"l(2)SH0834" 8.1692125852319e-05 0.0217387627061803 0.000119792234968316
"l(2)gl" 5.69072959197773e-33 -0.215948101314655 3.36146340355469e-32
"l(2)k09913" 1.17980192035844e-17 0.0817146573698855 3.54194296950619e-17
"l(3)05822" 0.000290880635617826 -0.0412778464680623 0.00041003301984768
"l(3)76BDm" 3.04077171533554e-09 -0.0267983355353383 5.92314043898848e-09
"l(3)80Fg" 5.36082539948375e-229 -1.61441351814531 7.01598024157435e-227
"l(3)80Fj" 4.8892220269359e-196 -1.27582596901684 4.55023596640168e-194
"l(3)L1231" 4.86835799721970e-51 -0.433296710792691 4.87767542879332e-50
"l(3)neo38" 2.05945974544451e-23 -0.118117753627296 8.31727812335738e-23
"l(3)psg2" 3.17935416867311e-18 -0.102254214239023 9.83392559704799e-18
"lace" 9.47526537438555e-05 0.0253924888027705 0.00013831443495269
"lap" 1.06230293999742e-37 -0.196823488757817 7.35359456646148e-37
"lark" 1.2682389429079e-05 -0.0853163746486565 1.98630691581836e-05
"larp" 1.47041756794323e-24 -0.358642621578382 6.3030796054721e-24
"lawc" 1.98431942577854e-13 -0.168762859529059 4.86838298486264e-13
"lbk" 9.24023467094419e-11 0.0210500942147002 1.94365157217048e-10
"lbl" 4.24530869172566e-51 0.0782550758295658 4.29452966206451e-50
"lectin-21Ca" 8.16564282778551e-20 0.170362102362273 2.74459969203577e-19
"lectin-21Cb" 4.08209233648897e-16 0.0881522582596152 1.15278507789722e-15
"lectin-28C" 5.43975886509433e-05 0.00237424980187782 8.09296984973892e-05
"lectin-29Ca" 2.04571020309883e-90 0.660109384113311 4.606147489558e-89
"lectin-30A" 1.87327077869099e-109 0.683160679091269 5.72646570887437e-108
"lectin-46Ca" 6.53242433320978e-21 0.331873364676971 2.33827291516945e-20
"lectin-46Cb" 1.83539896075375e-20 0.351961588578169 6.41623609986368e-20
"levy" 1.35193698901551e-23 0.201950668163985 5.51305950340502e-23
"lft" 1.69755164528825e-16 0.0441144740082245 4.86941526744329e-16
"lgs" 3.30660528891033e-05 -0.0458518974434225 5.00472097938434e-05
"lilli" 1.51116366126608e-09 -0.129708715347981 2.98385356595114e-09
"lin-28" 7.00540474548165e-18 -0.0940315154202979 2.13216824666258e-17
"lncRNA:CR30055" 1.73253692527933e-25 -0.26414428530051 7.79362475088058e-25
"lncRNA:CR31044" 6.92621916900125e-41 -0.357158804062187 5.30292612061741e-40
"lncRNA:CR32658" 3.7675298946255e-07 0.0466436053797861 6.45862267650085e-07
"lncRNA:CR32773" 5.86272814847729e-11 -0.0414044869697141 1.25079498144793e-10
"lncRNA:CR33963" 7.56674239144526e-76 -0.243076529391556 1.36006511310613e-74
"lncRNA:CR34335" 1.75379545276861e-16 0.181830562130715 5.02386823269148e-16
"lncRNA:CR42790" 6.85117444447467e-37 -0.525106231710279 4.65790885932791e-36
"lncRNA:CR42862" 1.68814363203536e-49 -0.431331798338938 1.62901970759542e-48
"lncRNA:CR43104" 2.89220999582325e-26 -0.417743128567974 1.33545484702401e-25
"lncRNA:CR43146" 0 -2.03474488540952 0
"lncRNA:CR43239" 2.0528646035027e-57 0.468674684785906 2.47051636766359e-56
"lncRNA:CR43241" 0.000662799192619413 -0.0552667123071758 0.000905054782748647
"lncRNA:CR43250" 1.11848999426812e-05 0.042434942732605 1.75702779294631e-05
"lncRNA:CR43262" 0.00167633491323707 0.0357708482733718 0.00221746387133191
"lncRNA:CR43264" 9.95601237592268e-23 0.0289017940042314 3.90775818466394e-22
"lncRNA:CR43301" 0.00500269113419225 -0.0356033240586433 0.00632586668780106
"lncRNA:CR43314" 5.96892519418928e-31 -0.0675822536320443 3.25069684177695e-30
"lncRNA:CR43334" 2.52175776792178e-08 -0.0278903816844043 4.65042779923224e-08
"lncRNA:CR43357" 3.49113064557553e-06 -0.0657861273374157 5.64293907513328e-06
"lncRNA:CR43358" 1.12740132252649e-91 0.700796388897766 2.63774119482734e-90
"lncRNA:CR43363" 0.00056303834234375 -0.0268846314855405 0.000772862857337144
"lncRNA:CR43404" 7.00106835436617e-13 0.0396486308545452 1.66499002090207e-12
"lncRNA:CR43418" 1.06626310957684e-20 -0.156722856481443 3.78754020602868e-20
"lncRNA:CR43456" 5.60716553343231e-11 0.101258186995631 1.1993263153225e-10
"lncRNA:CR43457" 1.38784581966742e-05 0.0378023005681513 2.1615092200696e-05
"lncRNA:CR43458" 1.80507411411153e-32 0.166839343434891 1.04704299029073e-31
"lncRNA:CR43459" 7.4542233701179e-09 -0.0578327846170653 1.42419194680902e-08
"lncRNA:CR43489" 2.28125739739588e-08 -0.109725239468277 4.21992313617224e-08
"lncRNA:CR43491" 5.24953503929916e-25 0.145225903005204 2.31178262298474e-24
"lncRNA:CR43494" 5.97019129097223e-07 0.0418259616887832 1.00575869374866e-06
"lncRNA:CR43612" 5.26155959416323e-07 -0.100030088916997 8.91039691886599e-07
"lncRNA:CR43632" 3.87610094594402e-08 -0.10254520462315 7.08869465572645e-08
"lncRNA:CR43633" 2.6641109747952e-35 0.393891391304361 1.69821868530324e-34
"lncRNA:CR43634" 1.76279477308334e-07 0.0871898532933274 3.07992678751482e-07
"lncRNA:CR43650" 8.81305906788914e-11 -0.0795207005414405 1.86127540979928e-10
"lncRNA:CR43651" 1.34318485083458e-05 -0.086039546171322 2.09584879109359e-05
"lncRNA:CR43654" 8.97579957891937e-177 -1.37843307072871 6.37129637907023e-175
"lncRNA:CR43660" 5.1332880723159e-95 -0.903103460770846 1.28731799082988e-93
"lncRNA:CR43661" 0.00659773787410221 -0.0386932832419999 0.00825308429412785
"lncRNA:CR43684" 2.35871016193024e-24 0.146524278643031 9.97805874562005e-24
"lncRNA:CR43714" 6.15133247782464e-24 -0.202136595303512 2.54563047600095e-23
"lncRNA:CR43715" 1.81260716992363e-20 0.108273951060131 6.34185365717642e-20
"lncRNA:CR43752" 3.41694673635573e-20 0.213830636577168 1.17296499441457e-19
"lncRNA:CR43754" 5.16847814076698e-18 0.143568993157011 1.58575724934301e-17
"lncRNA:CR43792" 4.8238506026312e-09 0.074989881518112 9.30123679733861e-09
"lncRNA:CR43793" 4.52146826921884e-12 0.0637529184801102 1.02467040646583e-11
"lncRNA:CR43794" 1.34244403704976e-05 -0.0404397471337352 2.0954735844817e-05
"lncRNA:CR43805" 3.072895905661e-15 0.0863731443663112 8.28139514344162e-15
"lncRNA:CR43808" 1.98887272540973e-05 -0.0499191635442675 3.06566027751783e-05
"lncRNA:CR43811" 1.27784867247329e-21 0.181114054202923 4.71094211295612e-21
"lncRNA:CR43825" 1.09134490846371e-07 -0.13116884669085 1.9309473919079e-07
"lncRNA:CR43826" 1.09541061312543e-07 0.0660240000452772 1.93732248638907e-07
"lncRNA:CR43836" 7.92635389366718e-14 -0.0969398384273793 1.99253121888824e-13
"lncRNA:CR43888" 4.02186709355774e-09 0.0644277856234097 7.79434492726507e-09
"lncRNA:CR43912" 1.10531888802142e-174 0.487803829607432 7.58864836562903e-173
"lncRNA:CR43913" 1.35497980837956e-09 -0.143804204006698 2.6843213990036e-09
"lncRNA:CR43914" 1.07186160414301e-08 -0.172317110828275 2.02023240240816e-08
"lncRNA:CR43932" 7.01628890975831e-20 0.152921295278925 2.36969499629579e-19
"lncRNA:CR43978" 2.23230670389599e-09 -0.0959125187665119 4.36864508220393e-09
"lncRNA:CR43984" 0.00260892657014797 -0.0525150110231729 0.00339217152306107
"lncRNA:CR43994" 1.023230142636e-29 0.433094600874065 5.33659755586499e-29
"lncRNA:CR43995" 8.25431343453151e-19 -0.0871048682621277 2.64491695974124e-18
"lncRNA:CR44042" 3.18621124252882e-75 -0.490660874012958 5.65417486597911e-74
"lncRNA:CR44050" 9.87142742418879e-30 -0.421609545110789 5.16769225656283e-29
"lncRNA:CR44051" 8.81458004038473e-14 0.0739170498476144 2.20390813188843e-13
"lncRNA:CR44200" 0.000178263786445321 0.0454342227707335 0.000254540994760656
"lncRNA:CR44206" 2.98696832296861e-32 -0.103812291315296 1.71361963514966e-31
"lncRNA:CR44232" 4.69868978995685e-08 0.0636875667294697 8.55570123493013e-08
"lncRNA:CR44233" 0.00101680551760714 -0.0395587168384572 0.00137296800964728
"lncRNA:CR44234" 3.19648725344379e-27 -0.327585139069763 1.52644111943245e-26
"lncRNA:CR44264" 1.4845706994164e-20 -0.149300852576892 5.24673594021595e-20
"lncRNA:CR44311" 2.40126185764029e-15 0.100709675383151 6.51748843797638e-15
"lncRNA:CR44320" 0.00662331118142889 -0.0504342080650019 0.00828259994858888
"lncRNA:CR44345" 4.97859667699668e-25 0.204853539051477 2.19940536743271e-24
"lncRNA:CR44384" 1.64248669546396e-16 -0.0521040609952434 4.71792474664135e-16
"lncRNA:CR44389" 3.67211931263534e-90 0.654556139116386 8.2239763001694e-89
"lncRNA:CR44408" 0.00158989643867523 -0.0262740245172805 0.00210578313889053
"lncRNA:CR44417" 2.22624835174023e-11 -0.0797215628865545 4.86360359785502e-11
"lncRNA:CR44464" 3.97529885781644e-12 -0.163513650844279 9.04812587855177e-12
"lncRNA:CR44472" 1.46041363648485e-05 -0.0930617691258772 2.27115199019627e-05
"lncRNA:CR44473" 0.00328439984184612 -0.0196378910929976 0.00422323197348834
"lncRNA:CR44479" 5.49655899289748e-25 0.125181650980143 2.41548678512641e-24
"lncRNA:CR44480" 2.6665474660185e-33 0.44961438786014 1.59763959766602e-32
"lncRNA:CR44496" 3.54972365823851e-10 -0.0497761919012384 7.23418135314009e-10
"lncRNA:CR44501" 1.1934419315038e-09 -0.131830898933713 2.36654110281151e-09
"lncRNA:CR44503" 1.7127956520238e-13 -0.108231897391111 4.21456415433354e-13
"lncRNA:CR44546" 1.89180503223544e-40 0.440253122044443 1.41987087365628e-39
"lncRNA:CR44557" 9.0485163717523e-08 0.0155241712275433 1.60436860986023e-07
"lncRNA:CR44575" 6.96027595870693e-27 -0.172999620262765 3.26423692217969e-26
"lncRNA:CR44576" 7.9123893743973e-15 -0.209912754482376 2.09330933038382e-14
"lncRNA:CR44577" 2.59927367602013e-12 0.0584454661175694 5.98118579954521e-12
"lncRNA:CR44593" 4.44158015468655e-48 -0.355728777739059 4.18949047023137e-47
"lncRNA:CR44631" 5.31834635377326e-05 0.0411419380607331 7.92078041593258e-05
"lncRNA:CR44672" 2.02877381475055e-29 0.132201866729682 1.04636757834671e-28
"lncRNA:CR44687" 4.3605974982425e-15 -0.123593924514197 1.16990277531323e-14
"lncRNA:CR44694" 1.85025485870434e-08 -0.0575114884970745 3.4393552366861e-08
"lncRNA:CR44696" 8.35059811137041e-10 -0.142156548820259 1.67251577668194e-09
"lncRNA:CR44711" 1.05130546978235e-08 -0.107971190727266 1.98416733098173e-08
"lncRNA:CR44721" 0.00536128581572899 0.0190213028572073 0.00676093495822735
"lncRNA:CR44723" 2.14026625937302e-15 -0.0621977292420745 5.8241943432451e-15
"lncRNA:CR44726" 7.10636022979812e-06 0.0388601083049092 1.12860965651856e-05
"lncRNA:CR44744" 1.90747740656256e-20 -0.371222838700519 6.66264835586656e-20
"lncRNA:CR44761" 4.92310694951062e-19 0.228227036845475 1.59212138259077e-18
"lncRNA:CR44779" 7.70631932615932e-87 -0.603043892507868 1.65508027374129e-85
"lncRNA:CR44805" 6.88355294578441e-43 0.225963989699716 5.57607731855805e-42
"lncRNA:CR44817" 2.86864744029321e-05 0.0379187709053732 4.36076060978147e-05
"lncRNA:CR44821" 3.13903475136333e-47 0.290419033628082 2.88929176674937e-46
"lncRNA:CR44833" 3.28641334093122e-125 -0.926696433479205 1.22888384569821e-123
"lncRNA:CR44845" 2.98377973536552e-06 -0.079874757730142 4.83968610833106e-06
"lncRNA:CR44886" 1.28928698920646e-24 -0.102163663367512 5.55507603991426e-24
"lncRNA:CR44908" 7.99876326974455e-24 0.184628919145492 3.300376411201e-23
"lncRNA:CR44909" 5.78107630535414e-158 -1.15609853979612 3.31659555709906e-156
"lncRNA:CR44938" 0.00033013602510837 -0.0208571173330696 0.000463341043282122
"lncRNA:CR44942" 3.24003205052416e-24 0.232928734216784 1.36237492244932e-23
"lncRNA:CR44980" 5.43982268380001e-67 -0.239720098490047 8.22454057752867e-66
"lncRNA:CR44986" 8.95438780794837e-10 -0.0340959545946453 1.7840616622116e-09
"lncRNA:CR44997" 3.5254090342808e-28 -0.0896711807040768 1.75349323462803e-27
"lncRNA:CR44999" 3.65231657106225e-76 -0.407377779671013 6.62160251065312e-75
"lncRNA:CR45013" 4.53305340815786e-51 -0.407968670559613 4.56356434455893e-50
"lncRNA:CR45034" 6.40695104722283e-07 0.0398722456055484 1.07544332608294e-06
"lncRNA:CR45036" 5.84056303675865e-13 -0.0528747686269016 1.39693192449716e-12
"lncRNA:CR45038" 2.31045284725289e-05 -0.0384894775285519 3.54049634990674e-05
"lncRNA:CR45054" 4.69414768270533e-145 -0.976771131114963 2.208886572491e-143
"lncRNA:CR45097" 1.37055892742046e-154 -1.18517320946297 7.4544166078401e-153
"lncRNA:CR45102" 6.52061369595744e-05 0.0257847567265346 9.66666554289196e-05
"lncRNA:CR45113" 6.05088546871273e-18 -0.0303153266785498 1.85106708129795e-17
"lncRNA:CR45114" 6.09533970630695e-07 -0.173530403512367 1.02560396504675e-06
"lncRNA:CR45158" 1.66582408962858e-05 0.0380301271597934 2.57814903450277e-05
"lncRNA:CR45177" 1.47448934630027e-13 -0.0935477328535 3.64531368495013e-13
"lncRNA:CR45211" 2.87351256134614e-18 0.103993074869958 8.92088258481662e-18
"lncRNA:CR45224" 2.80551283839324e-45 -0.307590171158848 2.45292020191877e-44
"lncRNA:CR45226" 2.86044499631554e-13 -0.163828285419144 6.93260627579252e-13
"lncRNA:CR45250" 2.48406737575384e-30 0.202561043114029 1.32021245807831e-29
"lncRNA:CR45253" 1.41175488951375e-07 0.0506380125829691 2.48212824403173e-07
"lncRNA:CR45254" 1.20039347922282e-25 0.135695746075422 5.41729298597541e-25
"lncRNA:CR45255" 2.26402444514602e-08 -0.0981966702273945 4.18989587992556e-08
"lncRNA:CR45256" 1.23138278000857e-77 0.363152086740866 2.28187216047605e-76
"lncRNA:CR45262" 2.7721192921014e-05 -0.067117764531932 4.22475822246021e-05
"lncRNA:CR45280" 2.12893847623541e-05 -0.0366432544087756 3.27192452788033e-05
"lncRNA:CR45301" 2.33407455011012e-07 -0.0596122896855711 4.04264028778378e-07
"lncRNA:CR45323" 0.000102733748190177 0.0205965264828166 0.000149599769617685
"lncRNA:CR45345" 2.42725136565951e-24 -0.159581884965448 1.02576475473078e-23
"lncRNA:CR45347" 9.01935047698977e-45 -0.140884526394308 7.74037700771171e-44
"lncRNA:CR45351" 6.74125077636125e-35 -0.286001312159825 4.23273736902563e-34
"lncRNA:CR45357" 1.38159542069107e-17 0.106887374742821 4.13294401561014e-17
"lncRNA:CR45363" 8.18913239879885e-42 -0.577363502060756 6.39852359816597e-41
"lncRNA:CR45400" 1.69756227962613e-22 0.0996917050228597 6.58887008996685e-22
"lncRNA:CR45420" 2.87645561985156e-05 0.0385259777634252 4.36945815594426e-05
"lncRNA:CR45465" 0.00236174339577959 0.00832826701990722 0.00308610962294069
"lncRNA:CR45473" 2.17118570511856e-14 -0.0516074043983882 5.60599613627407e-14
"lncRNA:CR45562" 8.4112469331168e-59 -0.213616737651419 1.04840184987777e-57
"lncRNA:CR45567" 4.99253108138677e-20 -0.133359444745438 1.70405217350023e-19
"lncRNA:CR45585" 0.00284663929920463 -0.0544545650668099 0.00368295501546771
"lncRNA:CR45743" 8.02129126095745e-11 -0.109218984485436 1.69662463640858e-10
"lncRNA:CR45883" 2.43338785203451e-11 -0.0996652429693523 5.30230401889726e-11
"lncRNA:CR45901" 7.33607198565289e-08 -0.0458536499084842 1.31072821996222e-07
"lncRNA:CR45902" 5.2728130324624e-05 0.0157733082472639 7.85855550887991e-05
